REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735061,8.1,75.8,,,t,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735097,8.2,72.7,,,,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735079,8.3,85.2,,,t,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735115,8.4,83,,,,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735133,8.5,70.6,,,t,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735147,8.6,71.4,,,,1
Feb-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Household heating fuel,Cents per litre,57,units ,0,v735162,8.7,62,,,,1
Feb-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735062,9.1,75.7,,,t,1
Feb-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735098,9.2,73.7,,,,1
Feb-04,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735080,9.3,86.4,,,t,1
Feb-04,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735116,9.4,83.7,,,,1
Feb-04,"Toronto, Ontario",2011S0503535,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735134,9.5,72.9,,,t,1
Feb-04,"Toronto, Ontario",2011S0503535,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735148,9.6,71.4,,,,1
Feb-04,"Toronto, Ontario",2011S0503535,Household heating fuel,Cents per litre,57,units ,0,v735163,9.7,60.9,,,,1
Feb-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735063,10.1,71.2,,,t,1
Feb-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735099,10.2,68,,,,1
Feb-04,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735081,10.3,80.3,,,t,1
Feb-04,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735117,10.4,77.8,,,,1
Feb-04,"Thunder Bay, Ontario",2011S0503595,Household heating fuel,Cents per litre,57,units ,0,v735164,10.7,60.1,,,,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735047,11.1,70.2,,,t,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735083,11.2,69,,,,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735065,11.3,80.6,,,t,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735101,11.4,79.2,,,,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735119,11.5,64.2,,,t,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735135,11.6,63.7,,,,1
Feb-04,"Winnipeg, Manitoba",2011S0503602,Household heating fuel,Cents per litre,57,units ,0,v735150,11.7,60.8,,,,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735048,12.1,77,,,t,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735084,12.2,76,,,,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735066,12.3,86.4,,,t,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735102,12.4,86.7,,,,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735120,12.5,69.4,,,t,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735136,12.6,68.2,,,,1
Feb-04,"Regina, Saskatchewan",2011S0503705,Household heating fuel,Cents per litre,57,units ,0,v735151,12.7,58.4,,,,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735049,13.1,76.8,,,t,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735085,13.2,77.2,,,,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735067,13.3,86.9,,,t,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735103,13.4,86.9,,,,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735137,13.6,64.4,,,,1
Feb-04,"Saskatoon, Saskatchewan",2011S0503725,Household heating fuel,Cents per litre,57,units ,0,v735152,13.7,60.8,,,,1
Feb-04,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735050,14.1,69.7,,,t,1
Feb-04,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735086,14.2,68.3,,,,1
Feb-04,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735068,14.3,79.8,,,t,1
Feb-04,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735104,14.4,78.6,,,,1
Feb-04,"Edmonton, Alberta",2011S0503835,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735122,14.5,58.3,,,t,1
Feb-04,"Edmonton, Alberta",2011S0503835,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735138,14.6,57.9,,,,1
Feb-04,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735051,15.1,66.2,,,t,1
Feb-04,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735087,15.2,64.9,,,,1
Feb-04,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735069,15.3,76.4,,,t,1
Feb-04,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735105,15.4,74.9,,,,1
Feb-04,"Calgary, Alberta",2011S0503825,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735123,15.5,60.9,,,t,1
Feb-04,"Calgary, Alberta",2011S0503825,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735139,15.6,60.7,,,,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735052,16.1,81,,,t,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735088,16.2,79,,,,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735070,16.3,91.8,,,t,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735106,16.4,90.2,,,,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735124,16.5,69.4,,,t,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735140,16.6,69.4,,,,1
Feb-04,"Vancouver, British Columbia",2011S0503933,Household heating fuel,Cents per litre,57,units ,0,v735153,16.7,62,,,,1
Feb-04,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735053,17.1,81.2,,,t,1
Feb-04,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735089,17.2,79.9,,,,1
Feb-04,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735071,17.3,91.7,,,t,1
Feb-04,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735107,17.4,91,,,,1
Feb-04,"Victoria, British Columbia",2011S0503935,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735125,17.5,72.4,,,t,1
Feb-04,"Victoria, British Columbia",2011S0503935,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735141,17.6,70.4,,,,1
Feb-04,"Victoria, British Columbia",2011S0503935,Household heating fuel,Cents per litre,57,units ,0,v735154,17.7,64.1,,,,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735054,18.1,87.4,,,t,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735090,18.2,86.9,,,,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735072,18.3,95.9,,,t,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735108,18.4,92.7,,,,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735126,18.5,74.4,,,t,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735142,18.6,73.7,,,,1
Feb-04,"Whitehorse, Yukon",2011A00056001009,Household heating fuel,Cents per litre,57,units ,0,v735155,18.7,64.3,,,,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735055,19.1,90.9,,,t,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735091,19.2,89.9,,,,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735073,19.3,95.9,,,t,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735109,19.4,98.5,,,,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735127,19.5,87.9,,,t,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735143,19.6,79.9,,,,1
Feb-04,"Yellowknife, Northwest Territories",2011A00056106023,Household heating fuel,Cents per litre,57,units ,0,v735156,19.7,56.3,,,,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735046,2.1,90.6,,,t,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735082,2.2,87.8,,,,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735064,2.3,96.3,,,t,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735100,2.4,93.8,,,,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735118,2.5,82.6,,,t,1
Mar-04,"St. John's, Newfoundland and Labrador",2011S0503001,Household heating fuel,Cents per litre,57,units ,0,v735149,2.7,59.1,,,,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735056,3.1,78.5,,,t,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735092,3.2,76.8,,,,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735074,3.3,83.8,,,t,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735110,3.4,81.9,,,,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735128,3.5,70.3,,,t,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735144,3.6,69.5,,,,1
Mar-04,"Charlottetown and Summerside, Prince Edward Island",,Household heating fuel,Cents per litre,57,units ,0,v735157,3.7,53.3,,,,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735057,4.1,87.2,,,t,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735093,4.2,84.7,,,,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735075,4.3,93.1,,,t,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735111,4.4,90.8,,,,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735129,4.5,79.2,,,t,1
Mar-04,"Halifax, Nova Scotia",2011S0503205,Household heating fuel,Cents per litre,57,units ,0,v735158,4.7,62.6,,,,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735058,5.1,86.5,,,t,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735094,5.2,83.5,,,,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735076,5.3,93.6,,,t,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735112,5.4,90.5,,,,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735130,5.5,77.7,,,t,1
Mar-04,"Saint John, New Brunswick",2011S0503310,Household heating fuel,Cents per litre,57,units ,0,v735159,5.7,63.1,,,,1
Mar-04,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735059,6.1,85.4,,,t,1
Mar-04,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735095,6.2,85.5,,,,1
Mar-04,"Québec, Quebec",2011S0503421,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735077,6.3,91.7,,,t,1
Mar-04,"Québec, Quebec",2011S0503421,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735113,6.4,91.8,,,,1
Mar-04,"Québec, Quebec",2011S0503421,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735131,6.5,79.2,,,t,1
Mar-04,"Québec, Quebec",2011S0503421,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735145,6.6,78.7,,,,1
Mar-04,"Québec, Quebec",2011S0503421,Household heating fuel,Cents per litre,57,units ,0,v735160,6.7,60.5,,,,1
Mar-04,"Montréal, Quebec",2011S0503462,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735060,7.1,84.5,,,t,1
Mar-04,"Montréal, Quebec",2011S0503462,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735096,7.2,82.1,,,,1
Mar-04,"Montréal, Quebec",2011S0503462,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735078,7.3,91.6,,,t,1
Mar-04,"Montréal, Quebec",2011S0503462,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735114,7.4,88.2,,,,1
Mar-04,"Montréal, Quebec",2011S0503462,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735132,7.5,78.4,,,t,1
Mar-04,"Montréal, Quebec",2011S0503462,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735146,7.6,78.2,,,,1
Mar-04,"Montréal, Quebec",2011S0503462,Household heating fuel,Cents per litre,57,units ,0,v735161,7.7,58.3,,,,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735061,8.1,76.1,,,t,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735097,8.2,73.8,,,,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735079,8.3,86.1,,,t,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735115,8.4,84.1,,,,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735133,8.5,71.3,,,t,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735147,8.6,70.8,,,,1
Mar-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Household heating fuel,Cents per litre,57,units ,0,v735162,8.7,61.6,,,,1
Mar-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735062,9.1,73.7,,,t,1
Mar-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735098,9.2,71.2,,,,1
Mar-04,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735080,9.3,84.4,,,t,1
Mar-04,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735116,9.4,81.3,,,,1
Mar-04,"Toronto, Ontario",2011S0503535,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735134,9.5,72.7,,,t,1
Mar-04,"Toronto, Ontario",2011S0503535,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735148,9.6,70.5,,,,1
Mar-04,"Toronto, Ontario",2011S0503535,Household heating fuel,Cents per litre,57,units ,0,v735163,9.7,62.2,,,,1
Mar-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735063,10.1,80.5,,,t,1
Mar-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735099,10.2,80.1,,,,1
Mar-04,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735081,10.3,90.5,,,t,1
Mar-04,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735117,10.4,89.8,,,,1
Mar-04,"Thunder Bay, Ontario",2011S0503595,Household heating fuel,Cents per litre,57,units ,0,v735164,10.7,59.9,,,,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735047,11.1,72.3,,,t,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735083,11.2,68.6,,,,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735065,11.3,82.5,,,t,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735101,11.4,78.7,,,,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735119,11.5,67.4,,,t,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735135,11.6,65.4,,,,1
Mar-04,"Winnipeg, Manitoba",2011S0503602,Household heating fuel,Cents per litre,57,units ,0,v735150,11.7,62.2,,,,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735048,12.1,77.7,,,t,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735084,12.2,79.4,,,,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735066,12.3,87.1,,,t,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735102,12.4,89.8,,,,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735120,12.5,69.7,,,t,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735136,12.6,69.2,,,,1
Mar-04,"Regina, Saskatchewan",2011S0503705,Household heating fuel,Cents per litre,57,units ,0,v735151,12.7,61,,,,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735049,13.1,79.2,,,t,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735085,13.2,78.9,,,,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735067,13.3,89.3,,,t,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735103,13.4,89.1,,,,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735137,13.6,66.7,,,,1
Mar-04,"Saskatoon, Saskatchewan",2011S0503725,Household heating fuel,Cents per litre,57,units ,0,v735152,13.7,62.4,,,,1
Mar-04,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735050,14.1,73.2,,,t,1
Mar-04,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735086,14.2,72.2,,,,1
Mar-04,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735068,14.3,83.4,,,t,1
Mar-04,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735104,14.4,82.4,,,,1
Mar-04,"Edmonton, Alberta",2011S0503835,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735122,14.5,59.7,,,t,1
Mar-04,"Edmonton, Alberta",2011S0503835,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735138,14.6,58.9,,,,1
Mar-04,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735051,15.1,72.7,,,t,1
Mar-04,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735087,15.2,71.7,,,,1
Mar-04,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735069,15.3,82.9,,,t,1
Mar-04,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735105,15.4,81.6,,,,1
Mar-04,"Calgary, Alberta",2011S0503825,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735123,15.5,63.2,,,t,1
Mar-04,"Calgary, Alberta",2011S0503825,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735139,15.6,62.4,,,,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735052,16.1,84.4,,,t,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735088,16.2,81,,,,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735070,16.3,95.1,,,t,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735106,16.4,92.2,,,,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735124,16.5,74.4,,,t,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735140,16.6,75.4,,,,1
Mar-04,"Vancouver, British Columbia",2011S0503933,Household heating fuel,Cents per litre,57,units ,0,v735153,16.7,66.5,,,,1
Mar-04,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735053,17.1,86.2,,,t,1
Mar-04,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735089,17.2,84.9,,,,1
Mar-04,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735071,17.3,96.9,,,t,1
Mar-04,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735107,17.4,96,,,,1
Mar-04,"Victoria, British Columbia",2011S0503935,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735125,17.5,73.2,,,t,1
Mar-04,"Victoria, British Columbia",2011S0503935,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735141,17.6,70.9,,,,1
Mar-04,"Victoria, British Columbia",2011S0503935,Household heating fuel,Cents per litre,57,units ,0,v735154,17.7,69.4,,,,1
Mar-04,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735054,18.1,89.5,,,t,1
